narrative_id,author_type,sentence_index,sentence_text,is_passive,is_agentless,has_first_person,has_agency_verb,agency_score,voice,compound,positive,negative,neutral,sentiment_label,intensity,affective_words
P012,patient,37,I crossed the threshold and my journey as a cancer patient eventually started.,False,False,True,False,0.8,active,-0.6597,0.0,0.268,0.732,negative,0.6597,0
P012,patient,38,So what about the truth?,False,False,False,False,0.5,active,0.3182,0.365,0.0,0.635,positive,0.3182,0
P012,patient,39,Does it matter?,False,False,False,False,0.5,active,0.0258,0.355,0.0,0.645,neutral,0.0258,0
P012,patient,40,"Yes, it does.",False,False,False,False,0.5,active,0.4019,0.574,0.0,0.426,positive,0.4019,0
P012,patient,41,"Looking back at my entry into the medical system, I came to realise the importance, indeed the lifesaving, potential of the work of the philosopher of science Sir Karl Popper.",False,False,True,False,0.8,active,0.3612,0.079,0.0,0.921,positive,0.3612,0
P012,patient,42,"In particular, his views on truth are very relevant for medicine and GP's.",False,False,False,False,0.5,active,0.3182,0.161,0.0,0.839,positive,0.3182,0
P012,patient,43,My GP's wayof approaching the truth would be abhorrent to Popper.,False,False,False,False,0.5,active,-0.4215,0.149,0.266,0.584,negative,0.4215,0
P012,patient,44,By searching for confirmation of her initial diagnosis she found nothing but a truth that was already there.,False,False,False,False,0.5,active,-0.3491,0.0,0.126,0.874,negative,0.3491,0
P012,patient,45,"As Popper would say, if you suppose all swans are white, you will not find any swans than white swans.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P012,patient,46,"Popper's revolutionary insight was that you should, in fact, be searching for black swans.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P012,patient,47,Only then will it be possible to gain better knowledge about the world and what happensin it.,False,False,False,False,0.5,active,0.743,0.296,0.0,0.704,positive,0.743,0
P012,patient,48,Thisso called falsification principle has had great impact on the philosophy of science and the way in which empirical scientific knowledge is achieved.,True,True,False,False,0.0,passive,0.6249,0.157,0.0,0.843,positive,0.6249,0
P012,patient,49,"Briefly, it involves the formulation of testable hypotheses(that is, predictions about what is the matter or what will happen) and the intention to falsify these expectations.",False,False,False,False,0.5,active,-0.4404,0.039,0.107,0.854,negative,0.4404,0
P012,patient,50,"Do not try to look for white swans, but instead look for black swans.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P012,patient,51,"Only this way, in Popper's view, can the truth be approached.",True,True,False,False,0.0,passive,0.3182,0.187,0.0,0.813,positive,0.3182,0
P012,patient,52,"Subjectively, I think the course set by my GP (and continued by several of my specialists who based their actions on the information given by her) might have had serious if not fatal consequences for my health and existence.",False,False,True,True,1.0,active,0.3716,0.069,0.032,0.899,positive,0.3716,0
P012,patient,53,This is obviously an observation I cannot confirm or falsify but nevertheless does not seem unreasonable.,False,False,True,False,0.8,active,0.1877,0.104,0.0,0.896,positive,0.1877,0
P012,patient,54,"Doctors, and in particular GP's, should always bear in mind the fallibility of their assumptions.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,1
P012,patient,55,This is the central message Karl Popper has for the daily practice of medicine.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P012,patient,56,"When I typed “falsification+principle+medical +diagnosis” into Google it showed 223 000 hits, but only a few bits of information were usable.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P012,patient,57,"One relevant piece was the Wikipedia entry “Confirmation bias”, which stated: “Confirmation bias(also called confirmatory bias or myside bias) is a tendency for people to favor information that confirms their preconceptions or hypotheses regardless of whether the information istrue.",False,False,False,False,0.5,active,0.2263,0.065,0.067,0.867,positive,0.2263,0
P012,patient,58,"As a result, people gather evidence and recall information from memory selectively, and interpret it in a biased way.",False,False,False,False,0.5,active,-0.2732,0.0,0.104,0.896,negative,0.2732,0
P012,patient,59,The biases appear in particular for emotionally significant issues and for established beliefs.”,False,False,False,False,0.5,active,0.2023,0.13,0.0,0.87,positive,0.2023,0
P012,patient,60,"And with regards to physical and mental health Wikipedia stated: “Raymond Nickerson, a psychologist, blames confirmation bias for the ineffective medical procedures that were used for centuries before the arrival of scientific medicine.",True,True,False,False,0.0,passive,-0.5574,0.0,0.157,0.843,negative,0.5574,0
P012,patient,61,"If a patient recovered, medical authorities counted the treatment as successful, rather than looking for alternative explanations such as that the disease had run its natural course.”",False,False,False,False,0.5,active,0.743,0.201,0.0,0.799,positive,0.743,0
P012,patient,62,"I found no linksto information on confirmation bias with regardsto medical diagnosis, treatment, or general physicians.",False,False,True,False,0.8,active,-0.3818,0.0,0.205,0.795,negative,0.3818,0
P012,patient,63,"At no point during the process was my GP willing to reconsider her initial diagnosis, although my situation was progressively worsening and becoming unbearable.",False,False,False,False,0.5,active,-0.6369,0.0,0.191,0.809,negative,0.6369,0
P012,patient,64,"She was, and stayed, convinced that her truth was the truth—that I had “aspecific low back pain,”—and this preconception kept her away from considering any contrary evidence that would refute this preconception.",False,False,True,True,1.0,active,0.4404,0.139,0.058,0.803,positive,0.4404,0
P012,patient,65,"She didn't look for black swans, all she saw were white swans.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P012,patient,66,"My hypothesis is that in medical schools and education no, or insufficient, attention is being given to the philosophy ofscience in general, and Popper's theory in particular.",True,True,False,False,0.0,passive,0.0,0.0,0.0,1.0,neutral,0.0,0
P012,patient,67,"Now it's time to try to refute this hypothesis, and make real progress in daily medical practice, for the sake of patients with complaints that appear to be clear, obvious, undeniable and easy to explain, but are not.",False,False,False,False,0.5,active,0.4215,0.136,0.045,0.819,positive,0.4215,0
P012,patient,68,"This requires a transformation in the mindset of GP's and a fundamental willingness to try not to look for support for their convictions, but to search instead for alternative explanations for the complaints of patients.",False,False,False,False,0.5,active,-0.2846,0.087,0.091,0.822,negative,0.2846,0
P013,patient,0,"I was 28 years old and led a somewhat unexciting, single life in London.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,1,I had been feeling breathless for a couple of weeks leading up to Ed's stag weekend in September 2002.,False,False,True,False,0.8,active,0.128,0.077,0.0,0.923,positive,0.128,0
P013,patient,2,"As a non-smoker I was not too worried, and my doctor reassured me there was nothing wrong.",False,False,True,False,0.8,active,0.7304,0.338,0.0,0.662,positive,0.7304,0
P013,patient,3,"At the stag weekend I braved the karting activities, but as the day wore on I laboured with my breathing, and by the evening I struggled to climb a single flight of stairs.",False,False,True,False,0.8,active,-0.2846,0.054,0.086,0.86,negative,0.2846,0
P013,patient,4,"Despite his inebriated state, Ed was worried.",False,False,False,False,0.5,active,-0.296,0.0,0.268,0.732,negative,0.296,0
P013,patient,5,It certainly helped that he and several other attendees at the weekend were doctors.,False,False,False,False,0.5,active,0.34,0.156,0.0,0.844,positive,0.34,0
P013,patient,6,"The next morning, surrounded by doctors with hangovers, I had a chest radiograph.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,7,"A few days later, on Friday 13, I attended a clinic at the Royal Brompton Hospital.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,8,"After echocardiography had clearly shown something was amiss, I was admitted with heart failure.",True,True,True,False,0.3,passive,0.6124,0.384,0.153,0.463,positive,0.6124,0
P013,patient,9,On reflection it is strange that on being told I had heart failure I didn't really react.,True,True,True,False,0.3,passive,0.0258,0.18,0.219,0.601,neutral,0.0258,0
P013,patient,10,I was more thankful that the doctors had found a cause for my breathlessness and that it wasn't cancer.,False,False,True,False,0.8,active,0.8181,0.306,0.0,0.694,positive,0.8181,0
P013,patient,11,"I was initially told I would be out of hospital for the wedding, but I then had a minor heart attack.",True,True,True,False,0.3,passive,0.3919,0.2,0.143,0.656,positive,0.3919,0
P013,patient,12,I remember this happening although the events immediately after it are a little blurred.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,13,I remember not being able breathe very well; it almost felt like I was suffocating.,False,False,True,False,0.8,active,0.5595,0.262,0.0,0.738,positive,0.5595,0
P013,patient,14,"I reached for the nurse's bell, managed to hit it, and that was the last thing I remember.",False,False,True,True,1.0,active,0.1027,0.076,0.0,0.924,positive,0.1027,0
P013,patient,15,I woke up six days later in the intensive care unit.,False,False,True,False,0.8,active,0.4939,0.242,0.0,0.758,positive,0.4939,0
P013,patient,16,"I had two large tubes coming out of my chest, feeding into the left ventricular assist device.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,17,It didn't faze me at all; I was more confused about the fact that to my mind yesterday had been Friday and today was now Thursday.,False,False,True,False,0.8,active,-0.3804,0.0,0.094,0.906,negative,0.3804,0
P013,patient,18,"Although my blood was now being pumped by a huge machine because my heart was no longer strong enough this didn't particularly trouble me, but a few things did: first was the continuous positive airway pressure machine blasting freezing cold air down my throat.",True,False,False,False,0.2,passive,0.617,0.199,0.143,0.658,positive,0.617,0
P013,patient,19,"This would have been uncomfortable enough but was made infinitely worse by the tube that I had going up my nose to feed me, which was breaking the mask seal, resulting in freezing cold air being directed straight into my right eye.",True,False,True,False,0.5,passive,-0.6369,0.049,0.158,0.793,negative,0.6369,0
P013,patient,20,"I tried my hardest to explain this to the nurses, but my oral skills were somewhat lacking.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,21,I remember trying to communicate with my parents in those first few days.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,22,"My mind knew what I wanted to say, but when I tried to speak the words just wouldn't come.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,23,"I tried to write things down, but spelling and letters also failed me.",False,False,True,False,0.8,active,-0.6652,0.0,0.271,0.729,negative,0.6652,0
P013,patient,24,I just couldn't remember how to communicate.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,25,"This caused huge frustration, and tired me out very quickly.",False,False,False,False,0.5,active,-0.5719,0.15,0.392,0.458,negative,0.5719,0
P013,patient,26,"During this time I never contemplated further than the next hour; the future didn't seem to matter, nor even cross my mind.",False,False,True,False,0.8,active,-0.0191,0.0,0.049,0.951,neutral,0.0191,1
P013,patient,27,"Within a week I was strong enough to be moved on to a much smaller and mobile left ventricular assist device, and I was moved to Harefield Hospital, where I was told that the device would allow my heart to rest and potentially get better.",True,True,True,False,0.3,passive,0.9062,0.231,0.0,0.769,positive,0.9062,0
P013,patient,28,It was described to me as a bridge to recovery.,True,True,False,False,0.0,passive,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,29,There was never any suggestion that things would go any other way.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,1
P013,patient,30,But after three weeks a consultant came to see me to tell me that I needed a heart transplant.,False,False,True,False,0.8,active,0.7783,0.244,0.0,0.756,positive,0.7783,0
P013,patient,31,"My first reaction was anger, and then came frustration.",False,False,False,False,0.5,active,-0.7783,0.0,0.493,0.507,negative,0.7783,0
P013,patient,32,I decided the doctors were giving up on saving my heart and opting just to replace it.,False,False,True,True,1.0,active,0.765,0.306,0.0,0.694,positive,0.765,0
P013,patient,33,"I felt three weeks wasn't long enough for my heart to have recovered, and that they should give it another few weeks.",False,False,True,False,0.8,active,0.6369,0.167,0.0,0.833,positive,0.6369,0
P013,patient,34,"However, with help and support from my friends and family I soon realised that this course of action had not been taken lightly.",True,True,True,False,0.3,passive,0.8176,0.298,0.0,0.702,positive,0.8176,0
P013,patient,35,So having taken the weekend to contemplate that I could not live on the machine forever I decided that a transplant was my best option and gave my consent.,False,False,True,True,1.0,active,0.7269,0.184,0.0,0.816,positive,0.7269,0
P013,patient,36,"Unbelievably, the next day a very excited transplant coordinator came racing into my room telling me they had a heart for me.",False,False,False,False,0.5,active,0.7841,0.256,0.0,0.744,positive,0.7841,0
P013,patient,37,Within five days I was in the gym and feeling like a new man.,False,False,True,False,0.8,active,0.4588,0.25,0.0,0.75,positive,0.4588,0
P013,patient,38,"After my transplant I realised how easy everyday tasks now were, and it dawned on me that I had made precisely the right decision.",False,False,True,False,0.8,active,0.4404,0.112,0.0,0.888,positive,0.4404,0
P013,patient,39,"Along with a new heart comes a new sense of optimism for life, a second chance, and a whole new regimen for life, in particular a lot more pills to take.",False,False,False,False,0.5,active,0.8658,0.257,0.0,0.743,positive,0.8658,0
P013,patient,40,"This small change to my life was probably the most difficult to incorporate, which sounds ridiculous, as I had just had one of my major organs replaced.",False,False,True,False,0.8,active,-0.6478,0.0,0.175,0.825,negative,0.6478,0
P013,patient,41,The most challenging time was the first six months because the drugs and their dosage changed on a weekly basis.,False,False,False,False,0.5,active,0.2247,0.091,0.0,0.909,positive,0.2247,0
P013,patient,42,But around the first year mark the drug regimen settled down and has remained constant ever since.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,43,"As with any new routine, it takes a few months to get used to, but then it is as subliminal as cleaning your teeth.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,44,The first three months after the transplant were a hectic learning curve.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,45,"During this period of weekly hospital reviews, remembering what pills to take and when, coupled with a ban on mixing with the outside world, I had a lot of time for inward reflection.",False,False,True,False,0.8,active,-0.5574,0.0,0.101,0.899,negative,0.5574,0
P013,patient,46,"I realised how things could have turned out very differently: if my friend hadn't made it possible for me to attend the initial clinic; if my friends and family hadn't been there to support me in my decision to opt for the transplant; if medical support and ability hadn't been there to keep me alive long enough for the operation; and, of course, if the donor heart hadn't been available.",False,False,True,True,1.0,active,0.9628,0.248,0.0,0.752,positive,0.9628,0
P013,patient,47,"I have a lot to be thankful for, and with this comes a sense of responsibility, a responsibility to lead a long and healthy life.",False,False,True,False,0.8,active,0.7506,0.218,0.0,0.782,positive,0.7506,0
P013,patient,48,I felt indebted to these people.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,49,It was during this period that I realised that going for a few tests to make sure I'm in tip top condition and remembering to take pills twice a day was not a big ask in return.,False,False,True,True,1.0,active,0.4767,0.105,0.0,0.895,positive,0.4767,0
P013,patient,50,"After my three months' enforced isolation, I started to reintroduce myself to normal life.",False,False,True,False,0.8,active,-0.4019,0.0,0.172,0.828,negative,0.4019,0
P013,patient,51,I thought I could just pick up where I left off.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,52,My consultant had told me that it would take me a year to return to being fully fit.,False,False,False,False,0.5,active,0.4201,0.141,0.0,0.859,positive,0.4201,0
P013,patient,53,Initially I did not believe him.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,54,"But four months in I tried to run for a bus, and at the point where I started running I fell flat on my face.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,55,"My legs gave way, my heart was pounding, and I lay there thinking maybe this would take a year.",False,False,True,False,0.8,active,0.6369,0.189,0.0,0.811,positive,0.6369,0
P013,patient,56,"But I was back at full time work within five months, and the more I got back into my usual routine, the less I felt like anything had happened.",False,False,True,False,0.8,active,0.4319,0.093,0.0,0.907,positive,0.4319,0
P013,patient,57,I am now married to a surgeon and live a normal life.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,58,The only time I remember that I have had a transplant is when I need to go for my six monthly check up.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P013,patient,59,I believe this is because my friends and family treat me no differently from how they always have.,False,False,True,False,0.8,active,0.5574,0.252,0.096,0.652,positive,0.5574,1
P013,patient,60,They certainly do not let me use my transplant as an excuse to avoid the rigours of life.,False,False,False,False,0.5,active,0.128,0.177,0.105,0.718,positive,0.128,0
P014,patient,0,When we arrived at the clinic I was just at the beginning of labour.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,1,I stayed there for a day and the pain kept increasing.,False,False,True,True,1.0,active,-0.5106,0.0,0.248,0.752,negative,0.5106,1
P014,patient,2,One of the nurses asked me to push so as to increase the labour.,False,False,False,True,0.7,active,0.3744,0.165,0.0,0.835,positive,0.3744,0
P014,patient,3,I continued pushing with no sign of delivery.,False,False,True,True,1.0,active,-0.296,0.0,0.239,0.761,negative,0.296,0
P014,patient,4,The next day a doctor came and told me that the labour was not progressing.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,5,He said I should be induced so that I could deliver.,True,True,True,False,0.3,passive,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,6,There was no sign of delivery except the kicking of the baby in my womb.,False,False,False,False,0.5,active,-0.296,0.0,0.136,0.864,negative,0.296,0
P014,patient,7,During my third day at the hospital the nurse on duty heard me screaming because of the terrible pain.,False,False,False,False,0.5,active,-0.8402,0.0,0.36,0.64,negative,0.8402,0
P014,patient,8,She said “You are the only one giving us a problem and it is because you are so lazy.,False,False,False,False,0.5,active,-0.5486,0.099,0.244,0.657,negative,0.5486,0
P014,patient,9,It is as if you are not a woman.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,10,Can't you see all the other mothers have delivered and gone home with their babies?”,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,11,She told me to stand up and start going up and down.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,12,The nurse said that moving this way might help me to deliver.,False,False,False,False,0.5,active,0.4019,0.197,0.0,0.803,positive,0.4019,0
P014,patient,13,I started doing as she said and then something burst out of me.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,14,Black water started trickling down my legs.,False,False,False,False,0.5,active,-0.0516,0.0,0.167,0.833,negative,0.0516,0
P014,patient,15,She said “Maybe now you are going to deliver.”,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,16,For over 30 minutes I was pushing on the bed but nothing progressed.,False,False,True,True,1.0,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,17,"On the fourth day when I felt like urinating nothing came out, only blood.",False,False,True,False,0.8,active,0.3612,0.161,0.0,0.839,positive,0.3612,0
P014,patient,18,"By now I couldn't walk, my legs were very heavy as if they were frozen.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,19,On the sixth day I started losing consciousness and my mother was terrified that I might not survive.,False,False,True,False,0.8,active,-0.765,0.0,0.292,0.708,negative,0.765,0
P014,patient,20,My parents asked the management staff to refer me to a better hospital where I could have a caesarean section.,False,False,True,True,1.0,active,0.4404,0.132,0.0,0.868,positive,0.4404,0
P014,patient,21,By then we knew the baby was already dead because the heartbeat could not be felt.,True,False,True,False,0.5,passive,-0.6486,0.0,0.223,0.777,negative,0.6486,0
P014,patient,22,I went by bus to the next hospital.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,23,We were lucky to find a doctor there who was very sympathetic.,False,False,True,False,0.8,active,0.7501,0.39,0.0,0.61,positive,0.7501,0
P014,patient,24,She asked my relatives how they could leave me in this condition.,False,False,False,True,0.7,active,-0.0516,0.0,0.098,0.902,negative,0.0516,0
P014,patient,25,I was not aware that I had developed a fistula until after the caesarean.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,26,I was brought to the postoperative care unit with a catheter.,True,True,True,False,0.3,passive,0.4939,0.242,0.0,0.758,positive,0.4939,0
P014,patient,27,"Afterseven days, the catheter wasremoved and I found myself lying in a stream of water.",False,False,True,False,0.8,active,-0.5267,0.0,0.195,0.805,negative,0.5267,0
P014,patient,28,I wasshocked when I realised that I could not control my bladder as I had before.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,29,My mother saw me and asked why I had poured water on my bed.,False,False,True,True,1.0,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,30,I told her it was not water and that it felt like urine was coming out uncontrolled.,False,False,True,False,0.8,active,0.128,0.128,0.103,0.769,positive,0.128,0
P014,patient,31,One of the nursessaid it was vesicovaginal fistula.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,32,My mother screamed and I started crying.,False,False,True,False,0.8,active,-0.6597,0.0,0.519,0.481,negative,0.6597,0
P014,patient,33,I knew it was something terrible because one of our neighbours has vesicovaginal fistula.,False,False,True,False,0.8,active,-0.4767,0.0,0.193,0.807,negative,0.4767,0
P014,patient,34,"My neighbour's husband rejected her and her relations left her; her baby was stillborn, and she never had another child because no other men would marry her.",False,False,False,False,0.5,active,-0.6705,0.0,0.18,0.82,negative,0.6705,1
P014,patient,35,"She became destitute and had to beg on the street, right into old age.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,36,The diagnosis affected me seriously and Istarted thinking about the future.,False,False,False,False,0.5,active,-0.3182,0.0,0.268,0.732,negative,0.3182,0
P014,patient,37,My hope was that I should recover and catch up with my colleagues who had started registering for their second year at university.,False,False,True,False,0.8,active,0.4404,0.116,0.0,0.884,positive,0.4404,1
P014,patient,38,I wondered how I could go back to university in this condition?,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,39,How could I mix with my classmates with urine trickling down legs that don't work?,False,False,True,False,0.8,active,-0.0516,0.0,0.079,0.921,negative,0.0516,0
P014,patient,40,"I cried in silence in the dark, because I was left behind, my dignity had gone, and I didn't know when my problem could be solved.",True,True,True,False,0.3,passive,-0.128,0.15,0.165,0.685,negative,0.128,0
P014,patient,41,The healthcare staff referred me to the fistula unit in the Murtala Specialist Hospital at Kano.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,42,"The doctor said I had two different and difficult fistula complications, a vesicovaginal fistula and a rectovaginal fistula.",False,False,True,False,0.8,active,-0.3612,0.0,0.128,0.872,negative,0.3612,0
P014,patient,43,"I also had paralysed nerves in my legs (drop foot), which meant a lot of damage had been done during labour.",True,True,True,False,0.3,passive,-0.6908,0.0,0.271,0.729,negative,0.6908,0
P014,patient,44,The surgery needed to be done by an experienced European surgeon who was coming in two weeks' time.,True,False,False,False,0.2,passive,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,45,"The healthcare staff said that the specialist was always willing to do the work, and wanted to help solve our problems.",False,False,False,False,0.5,active,0.2023,0.179,0.107,0.714,positive,0.2023,1
P014,patient,46,I was happy to hear that the doctor was so dedicated and sympathetic.,False,False,True,False,0.8,active,0.9028,0.527,0.0,0.473,positive,0.9028,0
P014,patient,47,After that the days were long and alwaysthe same.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,48,"My mattress was always wet, with urine all over.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,1
P014,patient,49,In cold weather urine would penetrate down the mat and flow under my bed.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,50,My mother (I call her Hajiya) would make sure my bed was always dry by using large towels and a macintosh as if making a baby's bed.,False,False,True,False,0.8,active,0.3182,0.081,0.0,0.919,positive,0.3182,1
P014,patient,51,That would help me to sleep well.,False,False,False,False,0.5,active,0.5859,0.49,0.0,0.51,positive,0.5859,0
P014,patient,52,"Without this, urine would disturb me at night and cause rashes and other infections on my skin.",False,False,False,False,0.5,active,-0.4019,0.0,0.144,0.856,negative,0.4019,0
P014,patient,53,I looked very thin and anaemic.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,54,I always passed everything I ate so I limited the amount of food I took.,False,False,True,False,0.8,active,-0.2911,0.0,0.135,0.865,negative,0.2911,1
P014,patient,55,Hajiya was always telling me to go out and stretch my legs.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,1
P014,patient,56,"But I told her I didn't want to, because the pain in my legs became intense and I moved slowly because of my drop foot.",False,False,True,False,0.8,active,-0.7896,0.047,0.273,0.68,negative,0.7896,1
P014,patient,57,In the middle of the night I could not sleep.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,58,"My eyes were open, turning from one side to the other until morning.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,59,If Hajiya forced me to go out I would start crying.,False,False,True,False,0.8,active,-0.7269,0.0,0.404,0.596,negative,0.7269,0
P014,patient,60,"Whenever I did go out I saw girls and women everywhere with wet, urine-soaked clothing who were overcome with sorrow and poverty, this touched my heart and made it beat fast.",True,True,True,False,0.3,passive,-0.3612,0.108,0.172,0.72,negative,0.3612,0
P014,patient,61,"And every day new women with fistulas came to the medical centre, most of them from poor villages with little education.",False,False,False,False,0.5,active,-0.4767,0.0,0.134,0.866,negative,0.4767,1
P014,patient,62,"Some of them had had fistula for ten to 12 years and their ambition in life, their focus, was alwaysto be cured and to be normal.",True,True,False,False,0.0,passive,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,63,"Some had been cured but came again with one, two, three, or more fistulas after bearing more children because there was no one to deliver their babies properly.",True,True,False,False,0.0,passive,-0.4215,0.0,0.094,0.906,negative,0.4215,0
P014,patient,64,These women slept and lived under a tree in the fistula compound.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,65,"They hung their property on the tree trunk, and put their bags under the tree.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,66,"And in order to eat, to get clothes and a nappy to trap the urine, to survive and to maintain their pride, they went out begging, day and night.",False,False,False,False,0.5,active,0.0258,0.076,0.073,0.852,neutral,0.0258,0
P014,patient,67,"It was terrible, and I wondered why women were being injured like this every day.",True,True,True,False,0.3,passive,-0.5106,0.123,0.286,0.591,negative,0.5106,1
P014,patient,68,"When the surgeon arrived, he investigated me and told me there was a lot of damage to my body and that, before the repair could be made, I needed to eat more fish and chicken with green vegetables to make myself healthy.",True,True,True,False,0.3,passive,-0.128,0.059,0.07,0.871,negative,0.128,0
P014,patient,69,I had several surgeries because the sphincters that controlled my urine and bowels were lost due to trauma,True,True,True,False,0.3,passive,-0.6249,0.0,0.242,0.758,negative,0.6249,0
P014,patient,70,so I was incontinent.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,71,So far I have had surgery four times and I am still not healed because of the extreme nature of my fistulas.,True,True,True,False,0.3,passive,0.0,0.0,0.0,1.0,neutral,0.0,0
P014,patient,72,"I am still waiting for the next stage, which I hope will be the last, but I am not sure when to go for that surgery, although my surgeon is always willing to assist.",False,False,True,False,0.8,active,-0.1263,0.054,0.067,0.879,negative,0.1263,2
P014,patient,73,I feel good whenever I think of my surgeon.,False,False,True,False,0.8,active,0.4404,0.266,0.0,0.734,positive,0.4404,0
P014,patient,74,He always caresfor my condition; he has always given me treatment whenever the need has arisen.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,1
P014,patient,75,"But I am traumatised by having had a fistula at the age of 25, and by losing my status as a mother, wife, and university graduate for ten years.",True,False,True,False,0.5,passive,-0.8402,0.0,0.229,0.771,negative,0.8402,0
P014,patient,76,And it takes courage to face more painful surgery with no guarantee.,False,False,False,False,0.5,active,-0.186,0.187,0.288,0.525,negative,0.186,1
P014,patient,77,Now I am searching for whatever might lead me to a better life and a better future.,False,False,True,False,0.8,active,0.7003,0.279,0.0,0.721,positive,0.7003,0
P014,patient,78,Because fistula is stressful you have to be strong or you could end up losing your whole life.,False,False,False,False,0.5,active,-0.3818,0.136,0.244,0.62,negative,0.3818,0
